Order ID,Product,Quantity,Price Each,Order Date,Branch
25588,Hoodie,1,$27.03,2024-07-18,District 6
25588,Sneakers,2,$17.60,2024-07-18,Binh Thanh
18789,Skirt,1,$33.27,2024-07-22,District 7
26839,Jeans,1,$31.38,2024-07-5,District 7
16566,Jeans,2,$33.08,2024-07-25,District 10
16566,Jeans,2,$45.41,2024-07-25,District 9
16566,Blazer,2,$32.42,2024-07-25,Cu Chi
21390,Skirt,1,$30.47,2024-07-12,District 10
21390,Shorts,2,$25.46,2024-07-12,Go Vap
21390,Coat,1,$41.42,2024-07-12,District 9
26663,Blazer,1,$33.77,2024-07-4,Thu Duc
24031,Sweater,1,$19.35,2024-07-9,District 3
24806,T-Shirt,3,$30.02,2024-07-6,Hoc Mon
24806,Blazer,1,$25.02,2024-07-6,Binh Tan
24806,Jacket,2,$41.42,2024-07-6,Tan Binh
15262,Coat,1,$22.67,2024-07-23,District 10
26972,Sweater,1,$23.12,2024-07-4,District 8
26972,Jacket,2,$17.01,2024-07-4,District 6
26972,Sneakers,2,$31.51,2024-07-4,District 9
16682,Jacket,3,$37.08,2024-07-18,Thu Duc
16682,T-Shirt,1,$34.69,2024-07-18,Phu Nhuan
16682,Jacket,1,$16.84,2024-07-18,Binh Thanh
14076,T-Shirt,2,$26.16,2024-07-16,District 3
14076,Coat,1,$46.37,2024-07-16,Thu Duc
28857,Blazer,3,$49.12,2024-07-5,District 2
28857,Jeans,3,$40.41,2024-07-5,District 5
12717,Sweater,2,$26.30,2024-07-28,Go Vap
12717,Hoodie,1,$24.06,2024-07-28,District 5
12717,Blazer,1,$32.97,2024-07-28,Nha Be
15335,Coat,2,$43.32,2024-07-5,District 6
15335,Shorts,1,$31.57,2024-07-5,Binh Tan
15335,Shorts,1,$43.21,2024-07-5,Hoc Mon
13657,Shorts,1,$39.17,2024-07-1,Binh Tan
13657,Jeans,1,$23.19,2024-07-1,Phu Nhuan
13657,Sneakers,2,$38.97,2024-07-1,District 8
11014,Hoodie,2,$32.54,2024-07-25,Nha Be
15424,T-Shirt,1,$17.52,2024-07-20,District 10
16672,Jeans,1,$27.62,2024-07-20,Hoc Mon
18843,Hoodie,2,$40.92,2024-07-13,District 2
18843,Skirt,4,$25.56,2024-07-13,Hoc Mon
18843,Sweater,1,$23.70,2024-07-13,District 1
21036,Jeans,4,$39.08,2024-07-20,District 1
21036,Blazer,3,$24.62,2024-07-20,District 3
21036,Skirt,1,$27.46,2024-07-20,Tan Binh
18052,Blazer,2,$20.90,2024-07-5,District 2
18052,Sneakers,3,$29.06,2024-07-5,Tan Binh
15438,Shorts,1,$43.25,2024-07-28,Binh Tan
15438,Blazer,2,$22.11,2024-07-28,District 4
21625,T-Shirt,2,$31.99,2024-07-17,District 10
21625,Sneakers,1,$44.82,2024-07-17,Go Vap
21596,Jeans,3,$42.21,2024-07-17,District 2
21596,Jacket,3,$19.14,2024-07-17,Go Vap
21596,Hoodie,2,$43.82,2024-07-17,District 2
13276,Coat,3,$30.60,2024-07-9,Tan Phu
11160,Hoodie,1,$23.31,2024-07-15,Phu Nhuan
11160,Skirt,1,$33.61,2024-07-15,Binh Tan
11160,Blazer,5,$45.65,2024-07-15,District 8
26117,Skirt,4,$28.46,2024-07-13,District 2
16147,T-Shirt,4,$48.29,2024-07-8,Cu Chi
16147,Shorts,1,$31.20,2024-07-8,District 2
14136,Jeans,5,$22.13,2024-07-5,District 6
14136,Jeans,1,$45.23,2024-07-5,District 5
29748,Skirt,2,$44.24,2024-07-1,District 3
23479,Jeans,3,$21.52,2024-07-24,Tan Phu
23479,Sneakers,2,$37.11,2024-07-24,District 10
23479,Blazer,2,$44.99,2024-07-24,District 7
16793,Hoodie,4,$27.87,2024-07-17,Phu Nhuan
16793,Coat,1,$27.30,2024-07-17,Nha Be
16793,Sneakers,1,$40.32,2024-07-17,District 2
11093,Blazer,4,$39.87,2024-07-5,Thu Duc
11093,Coat,1,$17.01,2024-07-5,District 6
12272,Blazer,2,$20.64,2024-07-7,District 4
12272,T-Shirt,2,$49.12,2024-07-7,Binh Tan
11162,Skirt,1,$21.99,2024-07-14,Go Vap
11162,Jacket,2,$24.70,2024-07-14,Phu Nhuan
21000,Jacket,3,$34.97,2024-07-15,Phu Nhuan
21000,Shorts,4,$43.70,2024-07-15,Phu Nhuan
27997,Jeans,4,$37.44,2024-07-7,Nha Be
27997,Blazer,1,$17.62,2024-07-7,District 9
27997,Sweater,3,$29.65,2024-07-7,Phu Nhuan
24277,Sweater,2,$32.26,2024-07-17,District 2
14017,Coat,1,$21.41,2024-07-14,District 7
14017,Hoodie,2,$39.74,2024-07-14,District 7
16274,Sweater,2,$46.54,2024-07-26,Tan Phu
16274,Sweater,2,$19.64,2024-07-26,Hoc Mon
16274,Jacket,3,$38.44,2024-07-26,Go Vap
15966,Blazer,1,$43.05,2024-07-20,District 4
15966,Shorts,2,$20.69,2024-07-20,District 9
15966,Shorts,2,$24.67,2024-07-20,Tan Phu
11293,Coat,1,$36.75,2024-07-14,Binh Thanh
11293,Sweater,2,$40.60,2024-07-14,District 10
11293,Coat,2,$21.41,2024-07-14,Thu Duc
15854,Sweater,2,$27.87,2024-07-1,District 6
15854,T-Shirt,1,$40.59,2024-07-1,District 7
15854,Sweater,3,$19.85,2024-07-1,Hoc Mon
21883,Jacket,1,$24.55,2024-07-3,District 5
21883,Hoodie,2,$49.26,2024-07-3,Hoc Mon
19571,Jacket,1,$45.76,2024-07-27,District 8
19571,Shorts,2,$33.61,2024-07-27,Hoc Mon
18884,Hoodie,3,$47.84,2024-07-6,District 1
18884,Skirt,3,$20.55,2024-07-6,District 7
12726,Blazer,1,$34.63,2024-07-27,Thu Duc
12726,Blazer,4,$24.75,2024-07-27,Thu Duc
12726,Skirt,2,$47.44,2024-07-27,Phu Nhuan
17706,T-Shirt,1,$36.83,2024-07-2,Tan Binh
26682,Coat,1,$40.56,2024-07-8,District 7
26682,Coat,2,$43.34,2024-07-8,Cu Chi
24162,Blazer,2,$28.09,2024-07-15,District 7
24162,Coat,2,$46.60,2024-07-15,District 2
16544,Jeans,2,$40.99,2024-07-19,District 4
16544,Shorts,1,$38.68,2024-07-19,Binh Thanh
15508,Blazer,2,$30.08,2024-07-14,District 4
15508,Blazer,3,$22.54,2024-07-14,District 10
11646,Skirt,2,$44.15,2024-07-14,District 7
11646,Shorts,1,$29.48,2024-07-14,District 4
11646,Coat,1,$43.47,2024-07-14,Binh Tan
26108,Coat,1,$45.67,2024-07-14,Cu Chi
26108,Coat,2,$28.32,2024-07-14,District 9
26108,Coat,4,$25.06,2024-07-14,District 1
21015,Blazer,2,$32.44,2024-07-3,District 7
24658,Jeans,3,$22.88,2024-07-19,Tan Phu
23507,Hoodie,5,$42.85,2024-07-25,Tan Binh
23507,Skirt,2,$42.55,2024-07-25,Nha Be
23166,Skirt,2,$23.55,2024-07-22,Go Vap
23166,Sweater,2,$39.03,2024-07-22,Go Vap
11305,Coat,4,$35.27,2024-07-10,Binh Tan
11840,Sneakers,1,$47.59,2024-07-4,Thu Duc
11840,Sneakers,1,$29.54,2024-07-4,District 3
11840,Coat,3,$24.06,2024-07-4,District 10
13850,T-Shirt,2,$41.20,2024-07-11,District 3
21472,Coat,1,$42.34,2024-07-12,District 2
21472,Skirt,1,$32.68,2024-07-12,Go Vap
19811,Hoodie,1,$27.88,2024-07-14,District 10
19811,Sneakers,3,$21.25,2024-07-14,District 6
19811,Jacket,2,$38.82,2024-07-14,District 5
16488,Blazer,2,$20.08,2024-07-20,Thu Duc
13578,Hoodie,1,$31.29,2024-07-21,District 10
13578,Jeans,1,$17.46,2024-07-21,Go Vap
16078,T-Shirt,2,$26.20,2024-07-2,District 1
13212,Sweater,3,$42.81,2024-07-14,Binh Tan
22597,Blazer,1,$39.98,2024-07-21,Cu Chi
22597,Jacket,4,$27.91,2024-07-21,Hoc Mon
21617,Jacket,3,$45.35,2024-07-8,District 1
21617,Jacket,4,$29.12,2024-07-8,District 10
21617,Blazer,2,$46.59,2024-07-8,Binh Tan
28974,Hoodie,2,$44.82,2024-07-12,District 6
25953,Sweater,4,$34.48,2024-07-21,Binh Thanh
15939,Coat,2,$45.92,2024-07-27,District 7
15939,Hoodie,1,$23.87,2024-07-27,Nha Be
15939,Coat,2,$29.22,2024-07-27,District 2
16904,Jacket,4,$49.64,2024-07-14,Nha Be
16904,Coat,3,$20.53,2024-07-14,District 8
22156,Shorts,1,$37.73,2024-07-7,District 7
21170,Skirt,2,$35.97,2024-07-28,District 2
21170,Shorts,1,$41.09,2024-07-28,Cu Chi
12308,Sweater,1,$33.30,2024-07-12,District 2
12308,Sneakers,3,$33.05,2024-07-12,Thu Duc
12308,Skirt,2,$26.80,2024-07-12,Binh Thanh
19518,Coat,1,$39.14,2024-07-12,Phu Nhuan
13424,Hoodie,3,$37.89,2024-07-17,Phu Nhuan
13424,Jacket,4,$48.76,2024-07-17,Binh Tan
13424,Skirt,2,$48.10,2024-07-17,District 8
26458,Shorts,2,$23.99,2024-07-19,Hoc Mon
21513,Coat,1,$36.48,2024-07-15,District 4
24381,Blazer,2,$40.44,2024-07-4,Thu Duc
24381,Jeans,3,$31.82,2024-07-4,District 5
24381,Sneakers,1,$33.32,2024-07-4,District 2
24994,Sneakers,2,$26.20,2024-07-27,District 1
24994,Blazer,1,$24.43,2024-07-27,Nha Be
23726,Skirt,4,$21.29,2024-07-27,Phu Nhuan
23726,Coat,2,$38.67,2024-07-27,Tan Phu
23726,Shorts,1,$27.86,2024-07-27,Binh Thanh
27802,Shorts,3,$38.06,2024-07-23,District 2
27802,Hoodie,1,$27.99,2024-07-23,Binh Thanh
23204,T-Shirt,1,$22.11,2024-07-22,District 7
28662,Shorts,3,$25.71,2024-07-2,District 5
28662,Jacket,1,$34.75,2024-07-2,District 10
12203,Blazer,1,$24.05,2024-07-9,District 8
17458,Sneakers,2,$20.31,2024-07-5,District 5
17458,Skirt,2,$47.44,2024-07-5,Tan Binh
28480,Sneakers,1,$28.73,2024-07-13,District 6
23570,Jeans,2,$41.89,2024-07-5,District 7
23570,Hoodie,4,$38.24,2024-07-5,Binh Thanh
23570,Sneakers,2,$38.59,2024-07-5,Binh Tan
21648,T-Shirt,1,$43.69,2024-07-12,District 4
17023,Skirt,1,$29.09,2024-07-25,Tan Phu
17023,Skirt,1,$26.96,2024-07-25,District 9
17023,Jacket,2,$20.70,2024-07-25,District 2
14609,Skirt,2,$41.18,2024-07-28,District 2
14609,Blazer,3,$40.34,2024-07-28,Tan Phu
14609,Shorts,4,$31.97,2024-07-28,District 10
19217,Blazer,1,$22.52,2024-07-28,Nha Be
19217,Shorts,3,$45.71,2024-07-28,Go Vap
19217,Sneakers,2,$47.08,2024-07-28,Cu Chi
26212,Jacket,3,$44.17,2024-07-18,District 6
26212,Blazer,1,$29.22,2024-07-18,Binh Thanh
13012,Skirt,1,$18.00,2024-07-9,District 8
13012,Sweater,4,$24.87,2024-07-9,District 5
13012,T-Shirt,4,$38.67,2024-07-9,Nha Be
21533,Sweater,1,$30.43,2024-07-22,District 6
21533,Coat,4,$24.07,2024-07-22,Tan Binh
21533,T-Shirt,3,$20.00,2024-07-22,Nha Be
17748,T-Shirt,2,$45.35,2024-07-18,Tan Phu
14114,Coat,2,$19.50,2024-07-16,District 8
14114,Jeans,3,$46.19,2024-07-16,Hoc Mon
14114,Coat,2,$43.69,2024-07-16,Binh Tan
22967,Sneakers,1,$43.88,2024-07-16,Binh Thanh
22967,Sweater,1,$28.58,2024-07-16,District 10
21716,Coat,4,$48.99,2024-07-3,Nha Be
17794,T-Shirt,1,$42.96,2024-07-27,District 3
24298,Blazer,3,$36.04,2024-07-3,District 2
17611,Blazer,3,$18.75,2024-07-14,Thu Duc
17611,T-Shirt,2,$22.91,2024-07-14,Hoc Mon
17611,Coat,3,$16.91,2024-07-14,Tan Binh
12361,Hoodie,2,$27.99,2024-07-17,District 8
27949,Jeans,2,$21.65,2024-07-12,Phu Nhuan
27879,Jacket,5,$36.55,2024-07-25,Phu Nhuan
16195,T-Shirt,2,$48.63,2024-07-10,Binh Thanh
16195,Jacket,2,$31.19,2024-07-10,District 5
16195,T-Shirt,1,$28.67,2024-07-10,Tan Phu
11608,Jeans,2,$48.59,2024-07-4,District 5
11608,Shorts,1,$48.51,2024-07-4,Phu Nhuan
11608,Blazer,1,$39.38,2024-07-4,Tan Phu
28991,Blazer,2,$21.59,2024-07-26,Cu Chi
28991,Sneakers,3,$34.24,2024-07-26,Go Vap
28991,Sweater,2,$19.47,2024-07-26,District 8
25854,T-Shirt,3,$21.55,2024-07-21,District 2
28912,Hoodie,1,$46.85,2024-07-2,District 7
29817,Sweater,3,$38.33,2024-07-14,District 5
12257,Blazer,3,$21.44,2024-07-2,District 4
12257,Shorts,1,$35.26,2024-07-2,Cu Chi
19047,Sneakers,1,$21.77,2024-07-19,District 2
19047,Blazer,1,$27.77,2024-07-19,Tan Binh
22141,Hoodie,2,$16.75,2024-07-12,District 10
22141,Jeans,3,$31.41,2024-07-12,District 8
27338,Hoodie,4,$32.22,2024-07-20,Binh Tan
27338,T-Shirt,1,$32.92,2024-07-20,District 7
27338,Sweater,2,$35.50,2024-07-20,District 9
18145,Skirt,1,$17.71,2024-07-9,District 1
18145,T-Shirt,1,$40.10,2024-07-9,Binh Thanh
23328,T-Shirt,2,$48.15,2024-07-11,District 10
13408,Blazer,1,$17.00,2024-07-27,Tan Phu
13408,T-Shirt,3,$17.58,2024-07-27,District 8
19343,T-Shirt,1,$41.12,2024-07-8,Thu Duc
19343,Jeans,2,$37.36,2024-07-8,District 9
19343,Hoodie,1,$36.28,2024-07-8,District 10
11997,Sweater,1,$45.20,2024-07-27,Phu Nhuan
11997,Sneakers,1,$41.08,2024-07-27,District 1
25527,Hoodie,2,$33.66,2024-07-28,District 10
11158,Sneakers,1,$33.02,2024-07-22,Thu Duc
28888,Jeans,2,$23.17,2024-07-5,Binh Tan
28888,Skirt,1,$22.93,2024-07-5,District 2
28888,Sneakers,1,$29.64,2024-07-5,Binh Thanh
12295,Shorts,5,$36.11,2024-07-14,Cu Chi
12295,Hoodie,1,$46.63,2024-07-14,District 3
12295,Blazer,2,$30.33,2024-07-14,District 3
27822,T-Shirt,2,$24.35,2024-07-7,Tan Phu
27822,Blazer,3,$27.87,2024-07-7,Thu Duc
27822,T-Shirt,2,$21.06,2024-07-7,District 1
18621,T-Shirt,2,$35.43,2024-07-16,Binh Tan
18621,Blazer,1,$42.32,2024-07-16,District 1
23193,Sweater,2,$18.34,2024-07-4,Tan Phu
23193,Jeans,1,$45.74,2024-07-4,District 8
25335,Coat,2,$26.08,2024-07-19,District 7
25335,Sneakers,2,$42.22,2024-07-19,District 1
19531,Jeans,2,$21.36,2024-07-19,Binh Thanh
19531,Jeans,2,$41.82,2024-07-19,Go Vap
26830,Skirt,3,$45.10,2024-07-23,Nha Be
26830,Skirt,3,$33.90,2024-07-23,District 7
25598,Sweater,4,$45.97,2024-07-11,Phu Nhuan
25598,Blazer,1,$47.21,2024-07-11,District 6
25598,T-Shirt,1,$30.76,2024-07-11,District 10
17529,Jeans,5,$35.78,2024-07-11,Phu Nhuan
14464,Jeans,1,$18.39,2024-07-22,District 10
14464,Hoodie,2,$25.39,2024-07-22,Nha Be
14464,Jeans,1,$41.49,2024-07-22,Cu Chi
12214,Blazer,1,$18.38,2024-07-18,Binh Tan
12214,Shorts,1,$47.29,2024-07-18,District 1
12214,Coat,4,$42.66,2024-07-18,Phu Nhuan
28375,Jeans,5,$28.39,2024-07-22,Binh Tan
28375,Jeans,1,$48.30,2024-07-22,Nha Be
23248,Skirt,5,$29.61,2024-07-21,District 10
15492,Sneakers,4,$25.92,2024-07-1,Binh Thanh
15492,Jacket,1,$25.15,2024-07-1,District 10
17725,Sneakers,2,$43.63,2024-07-9,Tan Binh
17725,Sneakers,1,$35.17,2024-07-9,District 7
17725,Skirt,2,$37.26,2024-07-9,District 2
18435,Jeans,1,$16.44,2024-07-16,Thu Duc
18435,Hoodie,2,$45.34,2024-07-16,Binh Thanh
23310,Shorts,1,$28.22,2024-07-27,Hoc Mon
23310,Hoodie,4,$24.93,2024-07-27,District 8
21212,Skirt,4,$18.16,2024-07-20,District 9
27752,Blazer,1,$25.37,2024-07-4,District 9
27752,T-Shirt,3,$26.63,2024-07-4,District 6
27202,Blazer,2,$43.13,2024-07-5,District 7
27202,Hoodie,2,$39.92,2024-07-5,Hoc Mon
21742,Jacket,1,$42.19,2024-07-22,District 8
21742,Sneakers,1,$17.24,2024-07-22,Binh Tan
13616,Sneakers,2,$28.53,2024-07-28,District 6
12992,Coat,2,$43.68,2024-07-27,Tan Phu
28630,Hoodie,1,$18.00,2024-07-2,Cu Chi
28630,Jeans,2,$35.92,2024-07-2,Cu Chi
28630,T-Shirt,1,$44.65,2024-07-2,District 9
16200,Shorts,1,$39.91,2024-07-18,Binh Tan
17939,T-Shirt,4,$20.50,2024-07-9,Binh Tan
14526,Sneakers,3,$40.17,2024-07-21,Binh Thanh
24579,Jacket,1,$37.58,2024-07-27,Binh Tan
24579,T-Shirt,2,$28.06,2024-07-27,Tan Phu
24579,Blazer,3,$29.77,2024-07-27,Go Vap
14730,T-Shirt,3,$27.34,2024-07-13,Binh Tan
14730,Shorts,2,$38.99,2024-07-13,Phu Nhuan
14730,Shorts,1,$46.55,2024-07-13,Binh Tan
11879,Skirt,2,$23.51,2024-07-25,District 2
11879,Blazer,1,$36.34,2024-07-25,District 5
22316,Coat,2,$40.46,2024-07-21,Tan Phu
28827,Hoodie,1,$16.41,2024-07-18,District 4
28827,Skirt,4,$21.65,2024-07-18,Go Vap
16989,Sneakers,2,$33.60,2024-07-7,District 2
16989,Jeans,1,$32.34,2024-07-7,Go Vap
16989,T-Shirt,3,$26.94,2024-07-7,Tan Phu
25084,T-Shirt,3,$21.70,2024-07-3,Cu Chi
25084,T-Shirt,5,$32.40,2024-07-3,District 8
18795,Blazer,1,$32.57,2024-07-17,District 2
18795,Hoodie,1,$37.96,2024-07-17,District 9
18795,Hoodie,1,$31.68,2024-07-17,Cu Chi
11364,Shorts,2,$47.70,2024-07-9,Hoc Mon
11364,Jacket,3,$38.10,2024-07-9,Thu Duc
27009,Skirt,1,$33.52,2024-07-6,Thu Duc
26386,T-Shirt,4,$31.37,2024-07-25,District 8
26386,Sweater,1,$19.56,2024-07-25,Binh Tan
19647,Jeans,2,$25.58,2024-07-9,District 6
19647,Jeans,2,$41.13,2024-07-9,Nha Be
19647,T-Shirt,5,$45.00,2024-07-9,District 8
12729,Jacket,1,$32.97,2024-07-24,Tan Binh
12729,Sweater,2,$25.68,2024-07-24,District 4
28377,Coat,4,$35.79,2024-07-4,Hoc Mon
28377,Jacket,1,$18.07,2024-07-4,District 1
28377,Jeans,2,$38.33,2024-07-4,Binh Thanh
14491,T-Shirt,1,$18.97,2024-07-9,District 8
19877,Shorts,5,$33.31,2024-07-22,Binh Tan
19877,Jacket,1,$43.19,2024-07-22,Binh Tan
19877,T-Shirt,2,$27.32,2024-07-22,District 1
11172,Jacket,3,$33.73,2024-07-4,Go Vap
11172,Skirt,1,$41.66,2024-07-4,District 7
11172,Blazer,3,$29.53,2024-07-4,Phu Nhuan
25843,Blazer,2,$31.85,2024-07-21,Tan Binh
16309,Jeans,2,$34.33,2024-07-24,District 6
16309,Coat,3,$27.65,2024-07-24,District 9
13090,Coat,2,$25.78,2024-07-7,Tan Binh
13090,T-Shirt,1,$36.53,2024-07-7,Binh Tan
13090,Jeans,1,$28.87,2024-07-7,Cu Chi
14188,Jacket,2,$17.95,2024-07-28,District 10
27976,Coat,4,$48.80,2024-07-12,District 8
18628,Hoodie,2,$26.47,2024-07-20,District 4
29556,Blazer,3,$24.62,2024-07-6,District 1
29556,Sneakers,1,$27.48,2024-07-6,Tan Phu
17186,Sneakers,2,$25.46,2024-07-10,District 7
17186,T-Shirt,4,$28.86,2024-07-10,Binh Thanh
17605,Shorts,4,$31.94,2024-07-1,District 3
17605,Sweater,1,$40.76,2024-07-1,Thu Duc
17605,Jeans,2,$19.21,2024-07-1,Binh Thanh
15254,Sweater,3,$24.06,2024-07-17,District 2
15254,Shorts,3,$18.62,2024-07-17,District 5
26248,Hoodie,1,$37.35,2024-07-10,District 6
15423,Shorts,2,$29.60,2024-07-10,District 6
15423,Hoodie,3,$36.86,2024-07-10,Binh Thanh
21717,Skirt,3,$20.98,2024-07-22,Nha Be
24671,Hoodie,1,$27.39,2024-07-14,District 5
24671,Coat,1,$37.88,2024-07-14,Binh Thanh
24885,Shorts,3,$20.29,2024-07-19,District 3
24885,Hoodie,3,$25.54,2024-07-19,Tan Binh
24885,T-Shirt,1,$37.03,2024-07-19,District 4
