Order ID,Product,Quantity,Price Each,Order Date,Branch
17805,Jacket,1,$35.61,2024-10-20,Tan Binh
27582,Sweater,2,$20.10,2024-10-8,District 4
27582,Skirt,3,$30.53,2024-10-8,District 1
27582,Sweater,2,$24.47,2024-10-8,District 9
22686,Jacket,2,$21.34,2024-10-13,Thu Duc
22686,Sweater,3,$18.07,2024-10-13,Thu Duc
22686,Coat,1,$19.86,2024-10-13,District 8
19933,T-Shirt,2,$37.94,2024-10-5,District 7
17182,Hoodie,3,$49.62,2024-10-25,District 5
17182,Shorts,2,$33.74,2024-10-25,Go Vap
28121,Jacket,4,$35.60,2024-10-6,Phu Nhuan
28121,T-Shirt,2,$18.66,2024-10-6,Binh Thanh
28121,Sneakers,1,$41.81,2024-10-6,District 4
18405,Hoodie,1,$32.38,2024-10-13,Tan Binh
18405,Sneakers,2,$28.98,2024-10-13,Cu Chi
18405,Shorts,1,$23.56,2024-10-13,District 6
12931,Shorts,1,$18.14,2024-10-28,Tan Phu
12931,Hoodie,3,$30.27,2024-10-28,District 7
12931,Coat,1,$39.00,2024-10-28,District 7
26764,Coat,1,$29.18,2024-10-3,District 5
26764,Jeans,3,$45.97,2024-10-3,District 8
26764,Sneakers,2,$22.20,2024-10-3,Thu Duc
24614,Jeans,2,$40.38,2024-10-28,District 4
24614,Jeans,1,$23.53,2024-10-28,District 1
24614,Hoodie,2,$23.57,2024-10-28,Hoc Mon
13293,Skirt,2,$22.08,2024-10-10,Binh Tan
13293,Jacket,1,$22.09,2024-10-10,Go Vap
27270,T-Shirt,1,$17.54,2024-10-21,District 7
27270,Skirt,1,$29.06,2024-10-21,District 9
21728,Jacket,4,$28.57,2024-10-5,Hoc Mon
15176,Jeans,2,$24.70,2024-10-25,Phu Nhuan
27562,Hoodie,4,$43.65,2024-10-8,Nha Be
27562,Sweater,3,$31.59,2024-10-8,District 4
27562,Skirt,1,$42.67,2024-10-8,District 10
18366,Sweater,4,$18.64,2024-10-19,Thu Duc
18366,Hoodie,1,$21.86,2024-10-19,District 7
25588,Coat,2,$28.42,2024-10-22,Go Vap
25588,Shorts,2,$45.10,2024-10-22,Cu Chi
25588,Jacket,5,$17.31,2024-10-22,District 10
27854,Jeans,1,$29.06,2024-10-27,District 4
25403,Jeans,2,$26.94,2024-10-15,District 3
25403,Shorts,3,$40.96,2024-10-15,Cu Chi
28361,Blazer,1,$36.37,2024-10-24,District 6
28361,Jeans,1,$37.44,2024-10-24,Binh Tan
28361,Jacket,3,$20.92,2024-10-24,Tan Binh
21230,Jacket,2,$26.47,2024-10-15,Binh Tan
22136,Shorts,1,$42.11,2024-10-19,Nha Be
22136,Skirt,1,$38.77,2024-10-19,Phu Nhuan
29279,Skirt,2,$23.00,2024-10-26,Binh Tan
29279,Jacket,2,$42.14,2024-10-26,Thu Duc
29167,Hoodie,1,$42.76,2024-10-24,Tan Binh
29167,Blazer,2,$35.97,2024-10-24,District 7
29167,Jacket,4,$49.17,2024-10-24,Nha Be
13581,Sneakers,3,$40.53,2024-10-11,District 5
11940,Sneakers,1,$20.52,2024-10-24,Hoc Mon
25551,Jeans,1,$32.25,2024-10-20,Tan Binh
25551,Hoodie,1,$48.27,2024-10-20,District 6
25551,Sweater,3,$34.09,2024-10-20,District 7
22005,Jacket,1,$28.89,2024-10-14,District 7
11943,Sweater,4,$33.38,2024-10-15,District 10
11943,Coat,2,$35.99,2024-10-15,Binh Thanh
11943,Sneakers,1,$45.14,2024-10-15,District 8
28272,Jeans,4,$19.10,2024-10-17,District 4
22653,Blazer,5,$32.33,2024-10-26,Phu Nhuan
18999,Shorts,3,$44.69,2024-10-15,Binh Tan
18999,Coat,1,$27.64,2024-10-15,District 5
21822,Sneakers,1,$16.29,2024-10-22,Thu Duc
21822,T-Shirt,3,$19.76,2024-10-22,District 3
28655,Jeans,2,$28.54,2024-10-3,Go Vap
28655,Blazer,2,$26.15,2024-10-3,Go Vap
26600,Sweater,1,$29.52,2024-10-20,Hoc Mon
26600,T-Shirt,2,$22.54,2024-10-20,Cu Chi
19795,Shorts,4,$16.96,2024-10-27,District 6
19795,Sneakers,1,$28.51,2024-10-27,Phu Nhuan
19795,T-Shirt,1,$49.95,2024-10-27,District 2
16585,T-Shirt,1,$22.11,2024-10-25,District 5
14899,Coat,4,$24.70,2024-10-28,District 4
21353,Jeans,2,$42.90,2024-10-10,District 5
21353,Skirt,3,$16.85,2024-10-10,Cu Chi
14630,T-Shirt,4,$34.38,2024-10-20,District 8
29984,Sweater,2,$45.48,2024-10-21,District 7
29984,Jeans,2,$37.86,2024-10-21,District 7
29984,Jeans,1,$31.17,2024-10-21,Go Vap
29124,Skirt,1,$31.14,2024-10-5,District 6
29124,Sneakers,2,$21.41,2024-10-5,Thu Duc
29124,Sneakers,3,$49.01,2024-10-5,District 8
25825,Jacket,1,$21.93,2024-10-13,District 6
25825,T-Shirt,4,$38.09,2024-10-13,Tan Phu
22966,Sweater,2,$34.88,2024-10-19,District 8
22966,Sneakers,1,$34.16,2024-10-19,District 3
23806,T-Shirt,2,$48.40,2024-10-6,Nha Be
23806,Skirt,1,$43.92,2024-10-6,Tan Binh
25502,Jacket,2,$24.03,2024-10-9,District 4
24210,Sweater,2,$41.93,2024-10-1,Hoc Mon
22269,Skirt,1,$33.87,2024-10-22,District 6
19834,Skirt,2,$39.88,2024-10-17,District 6
19834,Blazer,2,$41.87,2024-10-17,District 3
19834,Jacket,1,$25.54,2024-10-17,Tan Phu
18522,Jacket,2,$43.27,2024-10-7,District 6
14827,Jeans,4,$26.11,2024-10-17,District 7
17742,Sweater,3,$32.02,2024-10-13,District 10
17742,Blazer,2,$48.50,2024-10-13,District 4
17742,Jeans,4,$48.14,2024-10-13,District 7
28138,Skirt,2,$36.15,2024-10-9,Thu Duc
28138,Hoodie,2,$22.63,2024-10-9,District 5
14617,T-Shirt,3,$44.81,2024-10-12,Nha Be
14617,Blazer,2,$24.49,2024-10-12,Binh Tan
21063,Skirt,5,$23.30,2024-10-3,Tan Phu
21063,Coat,3,$32.71,2024-10-3,Thu Duc
21063,Hoodie,2,$35.64,2024-10-3,District 1
13408,Jacket,1,$25.27,2024-10-22,District 9
21894,Jacket,1,$37.81,2024-10-15,District 6
21894,Sweater,1,$17.45,2024-10-15,Cu Chi
21894,Shorts,3,$20.37,2024-10-15,Phu Nhuan
27327,Coat,5,$25.54,2024-10-4,District 3
15538,T-Shirt,3,$41.48,2024-10-26,District 9
15538,Blazer,2,$22.80,2024-10-26,District 5
15538,Skirt,1,$48.48,2024-10-26,Cu Chi
11044,Skirt,2,$43.66,2024-10-23,Binh Thanh
11044,T-Shirt,1,$44.31,2024-10-23,District 8
19961,Jeans,3,$20.47,2024-10-18,District 9
19961,Blazer,2,$19.38,2024-10-18,District 7
19961,Jacket,1,$31.84,2024-10-18,Phu Nhuan
13078,Jacket,3,$23.99,2024-10-1,Cu Chi
13078,Jeans,1,$17.22,2024-10-1,District 4
13078,Sweater,1,$31.37,2024-10-1,District 9
21101,Jacket,2,$24.18,2024-10-20,Phu Nhuan
21101,Jacket,1,$45.32,2024-10-20,Phu Nhuan
15644,Sweater,1,$38.78,2024-10-17,District 6
15644,Coat,1,$29.71,2024-10-17,District 2
17007,Sneakers,5,$22.72,2024-10-23,District 2
19322,Hoodie,2,$27.74,2024-10-17,Tan Phu
26106,Coat,3,$47.05,2024-10-12,Binh Thanh
26106,Skirt,1,$49.53,2024-10-12,Thu Duc
14204,Sneakers,1,$34.67,2024-10-25,District 4
14204,T-Shirt,1,$28.96,2024-10-25,Go Vap
23995,Shorts,1,$49.35,2024-10-27,District 10
23995,Sweater,1,$49.69,2024-10-27,District 7
19471,Blazer,2,$24.56,2024-10-13,District 6
18955,Coat,3,$41.72,2024-10-9,Cu Chi
18955,Sneakers,2,$39.14,2024-10-9,District 2
11764,Coat,1,$34.43,2024-10-10,Hoc Mon
11764,Jeans,1,$37.89,2024-10-10,Binh Thanh
29351,Shorts,2,$17.60,2024-10-18,District 8
28155,Jacket,2,$38.57,2024-10-18,District 1
28155,Hoodie,1,$17.87,2024-10-18,Binh Thanh
28155,T-Shirt,3,$30.71,2024-10-18,District 6
19013,Jeans,2,$20.58,2024-10-19,Binh Tan
17178,Coat,1,$35.39,2024-10-21,District 10
13401,Blazer,1,$46.93,2024-10-13,District 7
13401,Coat,4,$16.70,2024-10-13,District 7
13401,Blazer,2,$41.13,2024-10-13,Nha Be
22215,Hoodie,1,$26.22,2024-10-7,Cu Chi
13370,Jeans,1,$39.47,2024-10-20,Tan Phu
13370,Sneakers,3,$43.63,2024-10-20,Hoc Mon
13370,Jacket,4,$31.72,2024-10-20,Thu Duc
24405,Hoodie,1,$48.27,2024-10-11,Phu Nhuan
16910,Jacket,1,$26.92,2024-10-3,Tan Phu
16910,T-Shirt,2,$41.51,2024-10-3,Tan Binh
16910,Sneakers,3,$23.75,2024-10-3,District 7
14779,Sweater,1,$42.54,2024-10-8,District 5
15111,Blazer,1,$28.74,2024-10-13,Nha Be
26207,Coat,4,$39.58,2024-10-26,District 6
26207,Jeans,2,$28.50,2024-10-26,Cu Chi
26207,Blazer,1,$27.27,2024-10-26,District 3
25435,Hoodie,2,$25.15,2024-10-21,Cu Chi
24308,Shorts,2,$22.29,2024-10-27,Binh Thanh
24308,Sneakers,2,$47.28,2024-10-27,Binh Thanh
18494,Jacket,1,$24.79,2024-10-25,Binh Tan
18494,Sweater,2,$22.94,2024-10-25,Binh Tan
29390,Sweater,4,$32.59,2024-10-10,Tan Phu
29390,T-Shirt,2,$20.29,2024-10-10,District 9
29425,Shorts,2,$47.15,2024-10-4,Thu Duc
12930,Coat,2,$38.64,2024-10-9,Binh Thanh
12930,Hoodie,1,$35.54,2024-10-9,District 5
12930,Shorts,2,$24.49,2024-10-9,District 6
27584,Jacket,2,$37.01,2024-10-12,District 9
27584,Sneakers,1,$21.55,2024-10-12,Cu Chi
18185,Shorts,3,$16.02,2024-10-10,Phu Nhuan
18185,Jacket,2,$47.69,2024-10-10,District 10
17873,Coat,4,$49.63,2024-10-13,District 7
17873,Coat,2,$23.44,2024-10-13,District 7
17486,Sweater,2,$36.20,2024-10-13,Nha Be
17486,Jeans,4,$25.43,2024-10-13,District 2
17486,Sweater,1,$34.46,2024-10-13,District 5
27610,Shorts,2,$31.96,2024-10-25,District 3
23954,Sneakers,3,$42.57,2024-10-14,District 8
21866,Blazer,4,$24.91,2024-10-3,Tan Phu
21866,Skirt,1,$35.17,2024-10-3,District 7
21866,T-Shirt,1,$32.47,2024-10-3,Go Vap
24753,Coat,2,$35.42,2024-10-25,Go Vap
12260,Sneakers,2,$45.05,2024-10-25,District 5
12260,T-Shirt,2,$43.04,2024-10-25,Go Vap
12260,Sweater,1,$46.04,2024-10-25,Binh Tan
13599,Hoodie,1,$30.70,2024-10-25,District 5
16580,Blazer,1,$22.17,2024-10-12,District 3
14065,Sneakers,1,$22.21,2024-10-13,Phu Nhuan
14065,Jacket,1,$40.02,2024-10-13,Binh Tan
17148,Skirt,1,$25.17,2024-10-2,District 4
17148,Coat,2,$20.23,2024-10-2,District 4
24100,Jacket,1,$38.90,2024-10-15,District 7
19394,Jacket,3,$49.82,2024-10-21,Phu Nhuan
19394,Sweater,2,$24.26,2024-10-21,Tan Binh
19394,Shorts,1,$34.75,2024-10-21,Tan Phu
24682,Coat,4,$45.84,2024-10-12,District 9
24682,Sweater,4,$47.28,2024-10-12,District 5
24682,T-Shirt,1,$23.03,2024-10-12,District 5
24842,Coat,2,$44.50,2024-10-28,District 7
21219,Hoodie,2,$20.86,2024-10-3,Cu Chi
11557,T-Shirt,1,$42.14,2024-10-3,District 9
11557,Hoodie,1,$42.18,2024-10-3,District 10
11557,Shorts,3,$32.90,2024-10-3,District 7
26414,Hoodie,4,$32.66,2024-10-17,District 9
26414,Shorts,2,$24.09,2024-10-17,District 10
11817,T-Shirt,1,$39.95,2024-10-27,Cu Chi
11817,Blazer,5,$38.73,2024-10-27,Hoc Mon
13500,Sweater,4,$21.61,2024-10-9,District 5
21584,Sneakers,1,$30.62,2024-10-13,District 7
21584,Jeans,1,$49.19,2024-10-13,Phu Nhuan
25551,Sneakers,2,$36.62,2024-10-4,District 4
25551,Shorts,1,$24.34,2024-10-4,Tan Phu
25551,Sweater,5,$37.47,2024-10-4,District 3
26504,Sweater,2,$46.59,2024-10-14,Hoc Mon
26504,Sweater,1,$21.81,2024-10-14,District 1
26504,Sweater,1,$19.27,2024-10-14,Phu Nhuan
27714,Sweater,1,$38.78,2024-10-3,District 4
27714,T-Shirt,1,$47.66,2024-10-3,Nha Be
13607,Hoodie,4,$46.66,2024-10-19,Binh Thanh
13607,Jeans,4,$24.22,2024-10-19,District 4
13607,Coat,1,$34.77,2024-10-19,Tan Phu
27391,Blazer,5,$31.23,2024-10-13,Tan Phu
27391,Coat,1,$20.65,2024-10-13,District 7
27744,Coat,1,$22.74,2024-10-20,District 6
14117,Sweater,3,$37.45,2024-10-6,Nha Be
14117,Skirt,1,$42.34,2024-10-6,Binh Tan
14117,Coat,1,$32.84,2024-10-6,Binh Thanh
27686,Sneakers,2,$38.17,2024-10-11,Cu Chi
27686,Coat,2,$49.90,2024-10-11,Binh Tan
27686,Sneakers,1,$20.53,2024-10-11,Go Vap
15248,Jeans,1,$16.83,2024-10-4,District 10
16807,Jeans,2,$41.41,2024-10-20,Tan Binh
16807,Sneakers,1,$37.83,2024-10-20,District 8
18839,T-Shirt,1,$30.05,2024-10-20,Nha Be
18909,Blazer,3,$16.25,2024-10-25,Phu Nhuan
18909,T-Shirt,1,$23.12,2024-10-25,District 8
23664,Blazer,1,$47.54,2024-10-28,District 1
23664,Shorts,1,$24.21,2024-10-28,Binh Tan
23664,Jeans,3,$25.29,2024-10-28,District 4
14151,Jacket,1,$49.52,2024-10-20,Phu Nhuan
14151,T-Shirt,1,$23.67,2024-10-20,District 7
29930,Sweater,3,$42.10,2024-10-28,Nha Be
14606,Skirt,2,$39.93,2024-10-3,Go Vap
13265,Skirt,2,$30.56,2024-10-12,District 8
13265,Blazer,2,$48.88,2024-10-12,District 8
25914,Blazer,2,$41.81,2024-10-3,Tan Binh
18358,Hoodie,2,$47.61,2024-10-1,Binh Tan
18358,Sweater,2,$28.41,2024-10-1,District 5
18358,T-Shirt,1,$16.81,2024-10-1,District 4
18919,Hoodie,5,$36.91,2024-10-13,Thu Duc
18919,Coat,2,$45.54,2024-10-13,District 9
18919,Skirt,1,$17.71,2024-10-13,Binh Thanh
21673,Hoodie,4,$18.24,2024-10-21,District 8
21673,Hoodie,1,$30.74,2024-10-21,District 7
14843,Shorts,2,$39.19,2024-10-23,District 2
14843,Jacket,1,$28.81,2024-10-23,Binh Thanh
24322,Shorts,2,$25.79,2024-10-10,District 3
12619,Jeans,4,$42.96,2024-10-14,Phu Nhuan
12619,Skirt,3,$35.67,2024-10-14,Hoc Mon
12619,T-Shirt,2,$20.31,2024-10-14,Hoc Mon
26617,Sweater,2,$38.71,2024-10-4,Go Vap
26617,Shorts,3,$34.86,2024-10-4,Nha Be
26617,T-Shirt,2,$40.56,2024-10-4,Nha Be
18062,Coat,2,$18.65,2024-10-10,District 8
13499,Coat,1,$47.56,2024-10-16,Tan Binh
13499,Jacket,3,$27.39,2024-10-16,Cu Chi
19586,Skirt,1,$32.16,2024-10-4,Binh Tan
19586,Shorts,1,$37.48,2024-10-4,Binh Tan
19940,T-Shirt,4,$16.41,2024-10-23,District 1
19940,Coat,2,$32.00,2024-10-23,Thu Duc
23940,Shorts,1,$27.33,2024-10-28,District 10
23940,Blazer,2,$28.15,2024-10-28,Phu Nhuan
23940,Sneakers,1,$37.68,2024-10-28,Binh Tan
13152,Sneakers,1,$21.95,2024-10-18,Binh Tan
13152,Jeans,3,$49.22,2024-10-18,Tan Binh
12588,T-Shirt,2,$21.71,2024-10-20,Hoc Mon
18977,Jacket,1,$17.00,2024-10-25,District 10
18977,Blazer,4,$27.48,2024-10-25,Tan Binh
18977,Blazer,2,$27.40,2024-10-25,District 10
13134,Shorts,1,$34.71,2024-10-23,Cu Chi
13134,Hoodie,2,$35.06,2024-10-23,District 8
13134,Skirt,4,$18.59,2024-10-23,District 4
23025,Skirt,1,$36.78,2024-10-14,District 7
18446,Sneakers,1,$47.96,2024-10-2,District 9
18446,Coat,2,$39.57,2024-10-2,Cu Chi
28133,Sweater,2,$43.30,2024-10-3,District 3
28133,Jacket,3,$25.08,2024-10-3,District 5
28133,Sneakers,2,$26.41,2024-10-3,Nha Be
18601,Hoodie,3,$23.70,2024-10-19,Hoc Mon
15010,Jeans,1,$40.11,2024-10-27,District 2
15010,Hoodie,1,$49.20,2024-10-27,District 5
15010,Sweater,1,$40.70,2024-10-27,Go Vap
13665,Sweater,2,$28.23,2024-10-5,District 9
13665,Shorts,1,$48.34,2024-10-5,District 4
16448,Skirt,1,$39.30,2024-10-19,Nha Be
24786,Jeans,1,$31.01,2024-10-5,Tan Phu
24786,Blazer,3,$19.32,2024-10-5,Cu Chi
24786,Jacket,2,$36.14,2024-10-5,Cu Chi
12847,Skirt,1,$34.13,2024-10-18,Phu Nhuan
12847,Jacket,2,$41.89,2024-10-18,Thu Duc
12847,Jacket,1,$21.44,2024-10-18,District 9
15909,Jacket,2,$39.03,2024-10-24,District 9
15909,Sneakers,2,$17.33,2024-10-24,District 8
15909,Coat,2,$31.90,2024-10-24,Tan Phu
22428,Hoodie,2,$36.55,2024-10-26,Phu Nhuan
15738,Shorts,1,$25.94,2024-10-5,Nha Be
27780,Jeans,2,$45.09,2024-10-14,District 1
27780,T-Shirt,1,$24.19,2024-10-14,District 5
27780,Hoodie,2,$37.91,2024-10-14,Cu Chi
13789,Coat,1,$25.46,2024-10-24,District 6
13789,Jeans,2,$40.12,2024-10-24,Nha Be
13789,Skirt,2,$29.90,2024-10-24,Tan Binh
12707,Coat,2,$37.93,2024-10-26,District 2
12707,Shorts,1,$20.98,2024-10-26,Binh Thanh
12707,Sneakers,4,$19.04,2024-10-26,District 9
18920,Jeans,4,$44.19,2024-10-15,District 2
28119,Sweater,4,$32.03,2024-10-17,District 10
28119,Skirt,3,$41.04,2024-10-17,Cu Chi
27681,Hoodie,1,$19.66,2024-10-24,District 9
27681,Sneakers,1,$40.08,2024-10-24,District 3
19275,Sweater,2,$18.10,2024-10-13,Binh Thanh
17642,Sneakers,1,$35.89,2024-10-6,District 5
17642,Jacket,3,$19.93,2024-10-6,District 7
19615,Hoodie,1,$30.08,2024-10-18,District 9
17164,T-Shirt,1,$26.40,2024-10-16,Thu Duc
17164,T-Shirt,1,$25.99,2024-10-16,Cu Chi
17164,Coat,1,$29.06,2024-10-16,District 10
29049,Sweater,1,$34.89,2024-10-21,Binh Thanh
26926,Blazer,1,$18.74,2024-10-1,Cu Chi
26926,Sweater,1,$19.15,2024-10-1,District 5
15232,T-Shirt,3,$40.08,2024-10-5,District 6
15232,Shorts,1,$31.55,2024-10-5,Binh Thanh
14923,Sweater,1,$26.34,2024-10-15,Binh Thanh
14923,Sneakers,1,$18.65,2024-10-15,District 10
22265,Blazer,3,$16.82,2024-10-20,Tan Binh
22265,Sweater,2,$17.20,2024-10-20,District 7
23515,Shorts,4,$22.80,2024-10-22,Phu Nhuan
23515,Sweater,4,$17.59,2024-10-22,District 5
23515,Hoodie,2,$36.03,2024-10-22,District 3
25945,Jacket,3,$31.00,2024-10-5,District 5
25945,T-Shirt,1,$33.37,2024-10-5,Binh Thanh
18646,T-Shirt,3,$39.14,2024-10-3,District 1
28117,Shorts,5,$40.24,2024-10-5,Thu Duc
28117,Sneakers,3,$44.74,2024-10-5,District 6
22292,Sweater,5,$34.87,2024-10-17,Tan Binh
22292,Jacket,2,$33.65,2024-10-17,Hoc Mon
22292,Sneakers,3,$32.31,2024-10-17,Binh Tan
17392,Shorts,1,$23.06,2024-10-18,District 8
17392,Jacket,1,$33.92,2024-10-18,District 6
24625,T-Shirt,4,$21.03,2024-10-20,Tan Phu
24625,Coat,1,$34.58,2024-10-20,Tan Phu
27617,Jeans,4,$16.13,2024-10-11,Tan Binh
29505,Sweater,5,$44.66,2024-10-21,District 6
29505,Jacket,2,$28.03,2024-10-21,District 6
29505,Sneakers,1,$22.32,2024-10-21,Thu Duc
15731,Sneakers,2,$45.04,2024-10-9,Binh Thanh
15731,Sneakers,2,$32.73,2024-10-9,Cu Chi
11644,Jacket,1,$20.83,2024-10-13,Thu Duc
11644,Skirt,1,$43.37,2024-10-13,District 9
11644,Coat,2,$32.37,2024-10-13,Tan Phu
29165,T-Shirt,4,$33.62,2024-10-8,District 4
29165,T-Shirt,4,$27.32,2024-10-8,District 8
29165,Shorts,1,$19.37,2024-10-8,District 4
11542,Jeans,2,$44.88,2024-10-12,District 3
11542,Jacket,1,$37.25,2024-10-12,Tan Binh
18054,Blazer,3,$20.09,2024-10-4,District 2
18054,Jacket,2,$17.60,2024-10-4,Cu Chi
18054,Sweater,5,$24.92,2024-10-4,Binh Thanh
21556,Blazer,3,$25.83,2024-10-18,District 10
21556,Jacket,5,$18.04,2024-10-18,District 6
21228,Shorts,3,$47.73,2024-10-18,Thu Duc
21228,Hoodie,2,$39.98,2024-10-18,District 7
21228,Jacket,2,$34.21,2024-10-18,District 3
13868,Coat,2,$34.25,2024-10-27,District 3
13868,Shorts,1,$47.11,2024-10-27,District 2
18004,Sweater,1,$20.29,2024-10-21,District 6
27041,Jacket,2,$39.50,2024-10-7,District 2
27041,Blazer,1,$22.91,2024-10-7,District 2
27041,Shorts,1,$24.90,2024-10-7,District 3
17200,T-Shirt,1,$43.87,2024-10-1,Binh Tan
17200,Jeans,1,$18.34,2024-10-1,District 5
19342,Hoodie,2,$29.41,2024-10-13,District 2
19342,Coat,2,$24.68,2024-10-13,District 5
19342,Jacket,3,$24.89,2024-10-13,District 6
18765,Skirt,2,$25.14,2024-10-21,Go Vap
23463,Jacket,2,$30.93,2024-10-13,Nha Be
23463,Sweater,3,$44.18,2024-10-13,District 1
17174,Blazer,1,$35.38,2024-10-24,District 9
17174,Blazer,1,$39.77,2024-10-24,District 8
23710,Jeans,1,$36.20,2024-10-5,District 1
23710,T-Shirt,2,$43.16,2024-10-5,District 6
19987,Coat,2,$26.03,2024-10-13,Thu Duc
19987,T-Shirt,4,$28.77,2024-10-13,District 4
22705,Skirt,3,$42.49,2024-10-3,Go Vap
22705,Skirt,1,$37.17,2024-10-3,District 9
25187,Jacket,5,$44.98,2024-10-26,Hoc Mon
25187,Shorts,1,$49.41,2024-10-26,District 10
25187,Blazer,1,$31.61,2024-10-26,Binh Tan
13747,Jeans,1,$18.34,2024-10-4,Binh Thanh
13747,Hoodie,4,$43.54,2024-10-4,District 2
28248,T-Shirt,1,$20.16,2024-10-23,District 3
28248,Jacket,1,$28.83,2024-10-23,District 9
28248,Sneakers,1,$30.86,2024-10-23,District 2
16061,Blazer,2,$28.53,2024-10-8,Thu Duc
12860,Shorts,2,$33.88,2024-10-6,District 5
