Order ID,Product,Quantity,Price Each,Order Date,Branch
25105,Jeans,3,$48.87,2024-11-20,District 6
14957,T-Shirt,3,$24.59,2024-11-20,Nha Be
29679,T-Shirt,1,$29.81,2024-11-9,District 1
28774,Sneakers,3,$41.84,2024-11-12,Thu Duc
28774,Shorts,1,$32.74,2024-11-12,Binh Thanh
28774,Sneakers,1,$34.15,2024-11-12,Tan Phu
28808,Coat,2,$17.35,2024-11-8,Binh Tan
28808,Coat,2,$40.66,2024-11-8,District 10
15593,Skirt,4,$17.67,2024-11-1,Thu Duc
22459,Jeans,4,$38.32,2024-11-28,District 6
22459,Blazer,1,$31.45,2024-11-28,District 4
22459,Jacket,4,$31.80,2024-11-28,District 8
26585,Shorts,1,$19.51,2024-11-20,Tan Binh
12123,Sneakers,2,$21.35,2024-11-20,District 9
12123,Skirt,2,$42.69,2024-11-20,Binh Thanh
13030,Jacket,2,$24.81,2024-11-13,Binh Tan
13030,Blazer,1,$37.36,2024-11-13,District 6
13030,Coat,4,$42.07,2024-11-13,District 4
19859,Skirt,2,$25.22,2024-11-27,Binh Tan
19859,Sneakers,2,$28.07,2024-11-27,Nha Be
25717,Sneakers,1,$35.75,2024-11-12,Phu Nhuan
28317,Jeans,1,$20.47,2024-11-14,Nha Be
23213,T-Shirt,2,$34.39,2024-11-11,District 6
23213,Sneakers,3,$16.53,2024-11-11,District 9
11929,Jacket,1,$23.37,2024-11-4,Hoc Mon
11929,Jeans,3,$27.70,2024-11-4,District 2
11929,Jeans,4,$31.60,2024-11-4,Hoc Mon
11960,Jacket,4,$39.66,2024-11-15,District 2
14646,Sneakers,1,$47.82,2024-11-27,District 9
13306,T-Shirt,1,$29.46,2024-11-13,Cu Chi
13306,Skirt,1,$41.95,2024-11-13,District 9
13306,Blazer,1,$44.97,2024-11-13,District 6
12332,Sneakers,2,$40.29,2024-11-24,Go Vap
12332,Hoodie,1,$30.03,2024-11-24,Thu Duc
12332,Shorts,3,$45.21,2024-11-24,Cu Chi
22844,Hoodie,5,$48.20,2024-11-2,Hoc Mon
18162,Coat,1,$43.36,2024-11-20,Cu Chi
18162,Jacket,1,$26.38,2024-11-20,Nha Be
14370,Blazer,2,$39.14,2024-11-27,District 10
16732,T-Shirt,2,$47.25,2024-11-12,Hoc Mon
16732,Blazer,5,$16.53,2024-11-12,Go Vap
16732,Coat,4,$23.19,2024-11-12,District 3
12117,Sneakers,1,$26.82,2024-11-5,Cu Chi
12117,Shorts,2,$32.65,2024-11-5,District 6
19754,T-Shirt,2,$18.28,2024-11-17,Binh Thanh
11865,Skirt,1,$41.67,2024-11-13,District 4
26778,Sweater,1,$31.53,2024-11-8,District 9
19406,Sneakers,1,$34.47,2024-11-16,Tan Binh
21912,Jeans,1,$32.18,2024-11-26,Thu Duc
17379,Sneakers,2,$19.00,2024-11-21,Thu Duc
15890,T-Shirt,1,$34.39,2024-11-27,Binh Tan
18422,Coat,3,$38.66,2024-11-1,District 8
17362,Jeans,3,$41.65,2024-11-8,Nha Be
16319,Skirt,4,$43.50,2024-11-6,Cu Chi
12326,Sneakers,4,$48.01,2024-11-23,Binh Tan
28312,Hoodie,1,$37.34,2024-11-23,District 10
28312,Jeans,2,$27.99,2024-11-23,Phu Nhuan
28312,Sneakers,1,$29.37,2024-11-23,District 2
24126,T-Shirt,1,$27.23,2024-11-9,District 5
24126,Jacket,3,$41.28,2024-11-9,District 8
24126,Skirt,1,$29.23,2024-11-9,District 5
16016,Shorts,2,$43.45,2024-11-9,Tan Binh
25128,Shorts,4,$23.36,2024-11-24,Tan Phu
29702,Blazer,4,$49.71,2024-11-5,Binh Tan
29702,Hoodie,1,$24.78,2024-11-5,District 8
29702,Jacket,1,$49.89,2024-11-5,Binh Thanh
22490,Hoodie,4,$27.52,2024-11-18,District 8
29054,Shorts,2,$40.44,2024-11-26,District 7
29054,Sneakers,1,$45.84,2024-11-26,District 6
15170,Sneakers,1,$48.63,2024-11-11,District 5
15918,Coat,1,$47.12,2024-11-20,District 1
13121,Sweater,3,$25.88,2024-11-13,District 3
13121,Jacket,5,$28.20,2024-11-13,District 7
13121,Sneakers,1,$33.10,2024-11-13,District 1
11528,Sneakers,2,$41.80,2024-11-16,Tan Binh
11528,Jeans,1,$20.27,2024-11-16,District 6
11528,Hoodie,1,$38.24,2024-11-16,District 6
19053,Blazer,1,$27.05,2024-11-8,Hoc Mon
19053,Sweater,2,$22.40,2024-11-8,Tan Binh
19053,Coat,2,$27.24,2024-11-8,District 7
16990,Hoodie,3,$39.51,2024-11-1,District 10
21855,Blazer,2,$44.92,2024-11-8,District 2
29216,Shorts,5,$18.05,2024-11-12,Binh Thanh
19068,Sweater,1,$32.98,2024-11-28,Tan Binh
19068,Shorts,3,$16.70,2024-11-28,Cu Chi
19068,Blazer,2,$23.76,2024-11-28,District 1
28080,Skirt,3,$31.57,2024-11-25,Binh Thanh
15071,Hoodie,1,$36.94,2024-11-27,Hoc Mon
26559,Shorts,2,$46.97,2024-11-19,District 10
26559,Jeans,1,$42.34,2024-11-19,Phu Nhuan
15379,Blazer,2,$45.97,2024-11-23,District 5
15379,Blazer,2,$47.19,2024-11-23,District 2
15379,Hoodie,3,$31.95,2024-11-23,Cu Chi
18723,T-Shirt,3,$23.50,2024-11-15,District 2
24826,Coat,2,$38.91,2024-11-7,District 8
24826,Sneakers,1,$16.98,2024-11-7,Tan Binh
15117,Shorts,5,$49.21,2024-11-3,District 3
15117,Skirt,1,$44.23,2024-11-3,Tan Phu
28861,Hoodie,1,$37.14,2024-11-3,District 9
29253,Skirt,2,$44.17,2024-11-13,District 4
12810,Blazer,1,$40.94,2024-11-3,Tan Phu
12810,Jacket,1,$37.11,2024-11-3,District 5
11548,Sweater,2,$22.74,2024-11-27,District 2
11548,Blazer,1,$42.58,2024-11-27,District 1
11548,Shorts,3,$29.68,2024-11-27,District 5
27538,Blazer,1,$43.55,2024-11-20,District 8
27538,Jacket,2,$28.83,2024-11-20,Binh Thanh
22192,Shorts,1,$42.18,2024-11-24,District 9
17870,Shorts,3,$48.15,2024-11-1,District 8
13468,Jeans,1,$21.41,2024-11-20,District 7
14165,Sweater,2,$38.83,2024-11-10,Tan Binh
18756,Sneakers,1,$21.61,2024-11-4,District 9
13085,Skirt,3,$40.54,2024-11-14,Cu Chi
13085,T-Shirt,2,$43.81,2024-11-14,District 6
19310,Jeans,3,$19.46,2024-11-22,District 7
15139,Skirt,1,$39.05,2024-11-10,Tan Binh
15139,Coat,2,$38.28,2024-11-10,Phu Nhuan
15139,Skirt,1,$47.73,2024-11-10,District 5
17153,Sweater,3,$43.62,2024-11-21,Binh Tan
17153,Shorts,2,$18.89,2024-11-21,Cu Chi
17153,Sneakers,3,$25.50,2024-11-21,District 8
19301,Sweater,1,$38.11,2024-11-19,Tan Phu
19301,Hoodie,1,$25.77,2024-11-19,District 7
21418,Sneakers,1,$19.05,2024-11-24,Tan Phu
29150,Blazer,1,$25.49,2024-11-24,Nha Be
29150,Sneakers,3,$25.35,2024-11-24,Phu Nhuan
13322,Sweater,5,$22.65,2024-11-6,District 8
21315,Hoodie,1,$28.28,2024-11-3,Nha Be
21315,Jeans,2,$16.89,2024-11-3,Thu Duc
21315,T-Shirt,3,$25.04,2024-11-3,District 9
13090,Sneakers,3,$33.82,2024-11-15,District 9
13090,Hoodie,2,$22.51,2024-11-15,Phu Nhuan
13090,Hoodie,1,$49.00,2024-11-15,District 9
17448,Shorts,3,$31.79,2024-11-3,District 6
17448,Sneakers,3,$36.58,2024-11-3,Tan Phu
28266,Sneakers,3,$25.24,2024-11-23,District 10
28266,Skirt,1,$26.70,2024-11-23,Thu Duc
28266,Sweater,3,$36.66,2024-11-23,District 7
18796,Sneakers,1,$40.35,2024-11-15,District 9
18796,Shorts,1,$49.32,2024-11-15,District 4
24897,Shorts,2,$17.42,2024-11-5,District 3
18179,Coat,2,$30.58,2024-11-21,District 2
18179,Jacket,2,$27.27,2024-11-21,Tan Phu
17040,Blazer,1,$17.61,2024-11-8,Hoc Mon
17040,Coat,1,$18.85,2024-11-8,Binh Thanh
17040,Jeans,2,$39.79,2024-11-8,Thu Duc
23913,Jacket,3,$21.55,2024-11-26,Nha Be
23913,Sweater,4,$29.71,2024-11-26,District 2
22511,Jeans,4,$16.48,2024-11-4,District 3
16283,Hoodie,4,$17.41,2024-11-19,Go Vap
25589,Jacket,1,$20.89,2024-11-7,Binh Thanh
13639,Jeans,4,$32.64,2024-11-23,District 6
13639,Hoodie,1,$38.20,2024-11-23,Thu Duc
22480,Shorts,1,$22.83,2024-11-7,Cu Chi
13677,Hoodie,2,$37.76,2024-11-7,Thu Duc
13677,Blazer,1,$24.74,2024-11-7,District 10
13091,T-Shirt,2,$18.46,2024-11-14,District 5
23821,T-Shirt,2,$30.10,2024-11-14,Thu Duc
21739,Hoodie,5,$34.44,2024-11-20,District 8
21739,Shorts,2,$21.91,2024-11-20,District 10
21739,Hoodie,2,$21.50,2024-11-20,District 1
21064,Jeans,5,$33.90,2024-11-27,District 3
23950,Hoodie,2,$35.20,2024-11-15,District 10
23950,Shorts,1,$35.28,2024-11-15,Binh Tan
22943,Hoodie,1,$28.89,2024-11-26,District 10
22943,Sweater,1,$38.38,2024-11-26,Phu Nhuan
23756,Coat,1,$27.48,2024-11-15,District 2
23756,Skirt,3,$37.46,2024-11-15,District 1
21913,Sneakers,2,$39.64,2024-11-7,District 6
15621,Sweater,2,$25.84,2024-11-9,District 3
14402,Jeans,2,$49.50,2024-11-26,Tan Phu
19216,Hoodie,1,$32.07,2024-11-14,Thu Duc
19216,Blazer,5,$31.44,2024-11-14,District 7
21520,Jeans,1,$37.09,2024-11-10,Tan Phu
21520,Coat,3,$47.56,2024-11-10,Tan Binh
23839,Skirt,1,$48.30,2024-11-19,District 7
23839,Skirt,1,$49.67,2024-11-19,District 1
23839,Jacket,3,$44.21,2024-11-19,Thu Duc
22685,T-Shirt,2,$35.34,2024-11-26,District 3
22685,Jeans,4,$47.97,2024-11-26,District 6
22685,Hoodie,3,$16.77,2024-11-26,District 9
18753,Sneakers,2,$43.43,2024-11-18,District 4
18753,Blazer,1,$34.42,2024-11-18,Go Vap
18753,Sweater,4,$46.68,2024-11-18,District 4
23526,T-Shirt,2,$38.87,2024-11-4,Tan Phu
23526,Coat,5,$20.00,2024-11-4,District 8
22431,T-Shirt,1,$28.06,2024-11-11,Phu Nhuan
22431,Shorts,1,$33.67,2024-11-11,Nha Be
22431,Coat,5,$49.61,2024-11-11,District 5
15979,Skirt,2,$39.39,2024-11-22,Hoc Mon
15979,Jeans,2,$24.80,2024-11-22,District 6
18851,Skirt,1,$38.51,2024-11-4,District 10
17503,Skirt,4,$20.77,2024-11-14,Hoc Mon
17503,Hoodie,2,$42.61,2024-11-14,District 3
17503,Sweater,4,$16.53,2024-11-14,District 4
16391,Hoodie,1,$41.32,2024-11-17,Tan Binh
13638,Skirt,1,$18.51,2024-11-14,Go Vap
13638,Skirt,1,$29.46,2024-11-14,District 10
15449,Skirt,1,$42.98,2024-11-12,Tan Binh
28687,Jacket,1,$29.78,2024-11-6,District 5
28687,Blazer,2,$38.20,2024-11-6,District 9
28687,Skirt,3,$46.74,2024-11-6,District 3
17055,Coat,4,$19.31,2024-11-9,District 5
17055,T-Shirt,1,$27.83,2024-11-9,Cu Chi
21711,Coat,4,$39.15,2024-11-13,Binh Tan
21711,Jeans,2,$20.22,2024-11-13,Tan Phu
21711,Jacket,2,$25.78,2024-11-13,District 4
15829,Coat,1,$40.29,2024-11-12,Binh Thanh
15829,Hoodie,2,$20.91,2024-11-12,District 6
17378,T-Shirt,3,$38.64,2024-11-12,District 2
17378,Sneakers,1,$30.86,2024-11-12,District 4
12033,Shorts,1,$16.89,2024-11-18,District 8
12033,Sweater,4,$46.14,2024-11-18,District 2
19890,Skirt,1,$36.54,2024-11-28,District 9
19890,Jacket,2,$29.53,2024-11-28,Phu Nhuan
19890,T-Shirt,2,$17.48,2024-11-28,Thu Duc
21561,Jacket,1,$40.94,2024-11-15,District 6
21561,Sweater,1,$34.05,2024-11-15,District 6
21561,Hoodie,1,$39.16,2024-11-15,District 3
21516,Shorts,1,$36.58,2024-11-13,District 5
15018,Blazer,4,$21.20,2024-11-4,Phu Nhuan
15018,Jeans,2,$36.64,2024-11-4,Go Vap
15018,Sneakers,1,$16.41,2024-11-4,District 5
25548,Coat,2,$41.48,2024-11-25,District 9
25548,Sweater,3,$16.73,2024-11-25,District 9
15116,Skirt,2,$43.64,2024-11-22,District 4
15744,Blazer,2,$32.35,2024-11-15,District 7
11800,Jeans,3,$36.62,2024-11-14,Thu Duc
11800,Jeans,1,$20.52,2024-11-14,District 5
28997,T-Shirt,1,$27.36,2024-11-21,District 2
16514,Coat,3,$43.15,2024-11-6,Tan Binh
18610,Blazer,2,$39.39,2024-11-7,Thu Duc
18610,Sweater,2,$33.28,2024-11-7,Binh Thanh
18610,Skirt,1,$40.22,2024-11-7,Binh Thanh
18163,Hoodie,1,$47.60,2024-11-13,Binh Tan
18163,Coat,2,$48.58,2024-11-13,Nha Be
18841,Jacket,3,$26.81,2024-11-15,Thu Duc
27206,T-Shirt,4,$22.83,2024-11-21,District 5
27206,Skirt,2,$16.69,2024-11-21,District 4
27206,Jeans,3,$19.54,2024-11-21,District 1
23838,Shorts,1,$26.82,2024-11-2,Tan Phu
23838,Jacket,2,$36.98,2024-11-2,District 10
26285,Hoodie,3,$36.89,2024-11-27,District 8
17156,Sneakers,5,$34.69,2024-11-23,Binh Thanh
17156,Sneakers,1,$18.54,2024-11-23,District 10
12029,Sweater,2,$37.98,2024-11-17,District 8
13467,Jeans,1,$32.12,2024-11-14,Hoc Mon
13467,Sweater,2,$17.69,2024-11-14,Tan Binh
13467,Hoodie,1,$24.99,2024-11-14,District 8
24383,Sneakers,5,$46.96,2024-11-1,District 3
12050,Sneakers,4,$16.67,2024-11-20,District 4
12050,Jacket,2,$34.70,2024-11-20,Nha Be
12050,Coat,1,$28.01,2024-11-20,District 4
12262,Skirt,1,$44.15,2024-11-4,District 4
12262,Blazer,1,$23.28,2024-11-4,District 7
12262,Sneakers,2,$31.64,2024-11-4,Go Vap
14737,Shorts,3,$32.75,2024-11-12,Nha Be
26644,Jacket,3,$49.17,2024-11-24,Nha Be
21323,T-Shirt,1,$22.64,2024-11-22,District 8
21323,Hoodie,1,$33.09,2024-11-22,District 9
19802,Sneakers,2,$44.58,2024-11-14,District 5
19802,Shorts,2,$36.69,2024-11-14,Binh Tan
26763,Sneakers,3,$48.37,2024-11-16,Thu Duc
26763,Skirt,5,$23.55,2024-11-16,Binh Thanh
26763,Hoodie,5,$36.16,2024-11-16,District 10
24686,Jacket,1,$44.89,2024-11-15,Hoc Mon
24686,Jeans,1,$48.17,2024-11-15,Binh Tan
24686,Sneakers,2,$48.36,2024-11-15,District 6
23585,Skirt,4,$32.14,2024-11-26,Thu Duc
23585,Hoodie,1,$24.22,2024-11-26,District 7
12298,Coat,2,$32.35,2024-11-20,District 9
22912,Blazer,1,$39.54,2024-11-25,District 6
25389,T-Shirt,1,$30.36,2024-11-18,Binh Thanh
11933,Shorts,1,$30.50,2024-11-3,Tan Phu
11933,Hoodie,2,$31.22,2024-11-3,Tan Binh
28015,Sneakers,3,$36.20,2024-11-16,District 3
28015,Hoodie,4,$39.69,2024-11-16,District 10
11950,Skirt,1,$31.61,2024-11-17,Phu Nhuan
16714,Shorts,4,$29.33,2024-11-11,Phu Nhuan
16714,Coat,1,$20.41,2024-11-11,District 10
18094,Jacket,2,$19.87,2024-11-10,District 4
18094,Jacket,1,$18.76,2024-11-10,District 4
21947,Jeans,2,$33.67,2024-11-10,District 10
21947,Blazer,1,$22.91,2024-11-10,Nha Be
21947,Sweater,2,$22.63,2024-11-10,Binh Thanh
11021,Sweater,4,$46.29,2024-11-14,Binh Tan
27150,Jeans,1,$41.52,2024-11-21,Tan Binh
27150,Coat,1,$28.10,2024-11-21,Binh Thanh
23535,Hoodie,1,$23.24,2024-11-9,District 3
17229,T-Shirt,1,$34.01,2024-11-26,District 1
17229,Shorts,1,$47.07,2024-11-26,District 8
15494,Jeans,2,$44.24,2024-11-12,District 1
15494,Sneakers,1,$30.32,2024-11-12,Thu Duc
27701,Sneakers,1,$23.35,2024-11-18,Cu Chi
27701,Jeans,1,$21.41,2024-11-18,District 5
27701,Jacket,1,$22.08,2024-11-18,Binh Thanh
23694,Sneakers,1,$18.95,2024-11-1,District 3
23694,Hoodie,1,$23.64,2024-11-1,District 9
13148,Coat,3,$19.50,2024-11-18,Tan Phu
13148,Shorts,3,$31.14,2024-11-18,District 3
16722,Blazer,4,$44.38,2024-11-8,Thu Duc
16722,T-Shirt,3,$47.66,2024-11-8,Nha Be
19853,Shorts,1,$21.20,2024-11-6,District 5
19853,T-Shirt,1,$23.04,2024-11-6,District 8
27402,Hoodie,2,$37.86,2024-11-18,Thu Duc
28888,Jacket,2,$23.43,2024-11-18,District 6
28888,T-Shirt,5,$36.36,2024-11-18,Hoc Mon
28848,Blazer,4,$45.04,2024-11-22,Nha Be
28848,T-Shirt,1,$38.23,2024-11-22,District 5
27229,Shorts,1,$34.25,2024-11-3,District 2
17930,T-Shirt,1,$26.09,2024-11-3,Binh Tan
17930,Sweater,1,$45.78,2024-11-3,Go Vap
19064,Shorts,1,$49.54,2024-11-2,District 5
16604,Blazer,1,$42.75,2024-11-22,District 3
16604,Jeans,1,$30.53,2024-11-22,Thu Duc
16604,Sweater,3,$26.74,2024-11-22,District 5
27279,Sneakers,1,$45.79,2024-11-9,Cu Chi
16218,Blazer,1,$31.48,2024-11-19,Nha Be
16218,Sweater,2,$35.16,2024-11-19,Phu Nhuan
16218,Jacket,1,$39.90,2024-11-19,District 3
26002,Jacket,4,$26.16,2024-11-28,Nha Be
26002,Coat,1,$21.94,2024-11-28,Nha Be
26002,Shorts,4,$35.03,2024-11-28,Thu Duc
16054,Coat,4,$46.13,2024-11-9,District 10
21667,Skirt,3,$17.55,2024-11-21,District 9
21667,Skirt,1,$40.55,2024-11-21,Tan Phu
21667,Shorts,2,$44.91,2024-11-21,Binh Thanh
24825,Coat,2,$30.84,2024-11-7,Binh Tan
24825,Skirt,3,$31.09,2024-11-7,District 2
24825,Sneakers,2,$24.05,2024-11-7,Hoc Mon
11900,Sweater,2,$30.13,2024-11-12,District 6
19035,Hoodie,1,$26.24,2024-11-27,District 3
19035,Sweater,1,$48.66,2024-11-27,Binh Tan
19035,Shorts,5,$48.83,2024-11-27,Tan Phu
17960,T-Shirt,2,$30.67,2024-11-12,Hoc Mon
17960,Jeans,2,$28.02,2024-11-12,Nha Be
17960,Sneakers,1,$43.27,2024-11-12,District 1
14791,Skirt,1,$25.28,2024-11-21,Go Vap
14791,Sweater,2,$28.92,2024-11-21,Phu Nhuan
13544,Jacket,1,$46.01,2024-11-10,District 9
13544,Jeans,2,$18.75,2024-11-10,Tan Binh
13544,Hoodie,5,$21.94,2024-11-10,District 6
17957,T-Shirt,2,$47.20,2024-11-12,District 4
17957,T-Shirt,5,$36.30,2024-11-12,Hoc Mon
14743,Skirt,5,$37.95,2024-11-4,Tan Phu
14743,Shorts,4,$48.18,2024-11-4,Tan Binh
14921,Coat,5,$39.53,2024-11-19,District 6
25987,Jeans,1,$43.04,2024-11-15,Tan Binh
17719,Hoodie,1,$47.53,2024-11-20,District 1
18205,Blazer,3,$42.01,2024-11-3,District 8
11838,Shorts,1,$26.02,2024-11-8,District 9
11838,T-Shirt,1,$44.53,2024-11-8,Go Vap
21984,Jeans,2,$38.63,2024-11-20,District 7
19926,T-Shirt,1,$31.38,2024-11-12,Hoc Mon
19926,Blazer,3,$40.40,2024-11-12,District 10
19926,T-Shirt,1,$28.91,2024-11-12,District 10
19904,Hoodie,1,$36.82,2024-11-28,Go Vap
15279,Shorts,4,$28.05,2024-11-7,Binh Thanh
17534,Coat,1,$41.45,2024-11-13,Binh Tan
17534,Blazer,3,$16.91,2024-11-13,District 7
21779,Shorts,2,$18.53,2024-11-24,District 4
21779,Jacket,1,$39.61,2024-11-24,Tan Binh
21779,Skirt,2,$36.15,2024-11-24,Phu Nhuan
24028,Jacket,5,$22.67,2024-11-8,District 10
24028,Shorts,4,$39.06,2024-11-8,District 2
19710,Sneakers,2,$24.96,2024-11-10,District 10
19710,Jeans,1,$17.70,2024-11-10,Tan Phu
15673,Hoodie,4,$46.01,2024-11-13,Tan Phu
15673,Sneakers,2,$43.75,2024-11-13,District 7
29810,Skirt,1,$39.20,2024-11-27,Go Vap
17811,Sweater,2,$43.61,2024-11-13,District 3
17811,Jacket,1,$26.85,2024-11-13,District 6
17811,Sweater,1,$47.45,2024-11-13,District 10
24181,Sneakers,2,$32.36,2024-11-22,District 6
24181,Skirt,5,$19.68,2024-11-22,District 9
13712,T-Shirt,2,$38.18,2024-11-5,Go Vap
13712,Shorts,3,$23.92,2024-11-5,Thu Duc
15403,Jeans,4,$46.82,2024-11-19,District 9
22418,Jacket,2,$20.20,2024-11-9,District 1
23006,T-Shirt,1,$43.95,2024-11-6,District 9
23006,Sneakers,1,$26.02,2024-11-6,Binh Tan
23033,Sweater,1,$47.03,2024-11-18,Hoc Mon
27712,Shorts,1,$37.52,2024-11-18,District 1
29115,Jacket,1,$42.72,2024-11-15,Phu Nhuan
29115,Hoodie,1,$38.93,2024-11-15,Hoc Mon
21475,Sneakers,3,$29.16,2024-11-23,District 8
21475,Jeans,4,$40.03,2024-11-23,District 7
21475,Shorts,1,$17.22,2024-11-23,Nha Be
25268,Jeans,3,$47.38,2024-11-15,Binh Tan
25268,T-Shirt,2,$40.25,2024-11-15,District 1
24991,Hoodie,1,$36.11,2024-11-12,Thu Duc
24991,Jacket,5,$17.32,2024-11-12,District 2
24991,T-Shirt,1,$37.83,2024-11-12,Tan Phu
17725,Skirt,2,$23.36,2024-11-1,District 6
15310,T-Shirt,1,$32.84,2024-11-19,Binh Thanh
15310,Sweater,3,$20.50,2024-11-19,District 4
11913,Jacket,4,$47.13,2024-11-25,District 8
11913,Hoodie,5,$37.93,2024-11-25,District 3
11403,Hoodie,1,$31.02,2024-11-7,Tan Binh
11403,Coat,3,$29.90,2024-11-7,Binh Thanh
11403,Sweater,2,$48.69,2024-11-7,Go Vap
15511,Sweater,2,$32.84,2024-11-20,Tan Binh
15511,Coat,1,$18.65,2024-11-20,District 2
23637,Sneakers,3,$43.52,2024-11-18,Cu Chi
23637,Coat,3,$31.68,2024-11-18,District 1
23637,Shorts,2,$48.39,2024-11-18,District 7
17676,Sneakers,2,$42.18,2024-11-16,Hoc Mon
17676,T-Shirt,3,$48.54,2024-11-16,District 6
24319,Jeans,1,$31.24,2024-11-10,Binh Tan
24319,Sneakers,2,$29.38,2024-11-10,Hoc Mon
18121,Sneakers,1,$31.09,2024-11-2,Binh Thanh
24092,Shorts,3,$49.25,2024-11-1,Phu Nhuan
24092,Hoodie,2,$34.48,2024-11-1,District 7
24092,Jeans,2,$33.72,2024-11-1,District 1
24157,Blazer,1,$41.15,2024-11-1,Thu Duc
24157,Skirt,1,$46.88,2024-11-1,Phu Nhuan
24157,Sneakers,1,$49.70,2024-11-1,District 10
17482,Jeans,4,$48.96,2024-11-25,Tan Phu
29260,T-Shirt,3,$45.00,2024-11-7,Thu Duc
29260,Hoodie,2,$39.05,2024-11-7,Tan Phu
29260,T-Shirt,4,$27.09,2024-11-7,District 3
18050,Sneakers,2,$42.87,2024-11-18,District 10
24499,Hoodie,3,$16.84,2024-11-21,Phu Nhuan
24499,Coat,1,$34.84,2024-11-21,Go Vap
11375,T-Shirt,1,$45.38,2024-11-19,District 3
11375,Blazer,4,$24.74,2024-11-19,District 1
11375,Blazer,4,$42.05,2024-11-19,Thu Duc
28485,Shorts,1,$21.73,2024-11-4,District 5
23820,Sneakers,2,$28.90,2024-11-15,Binh Tan
23820,Blazer,2,$32.37,2024-11-15,District 9
23820,Hoodie,1,$24.79,2024-11-15,District 10
13287,Sneakers,3,$31.52,2024-11-24,Binh Thanh
21297,Skirt,1,$39.76,2024-11-19,Phu Nhuan
21297,Shorts,4,$21.56,2024-11-19,District 10
14564,Skirt,3,$24.88,2024-11-13,Tan Phu
14564,Sweater,2,$19.99,2024-11-13,Phu Nhuan
14564,Blazer,2,$17.47,2024-11-13,Cu Chi
25435,Sneakers,4,$22.20,2024-11-24,District 8
25435,Skirt,2,$45.82,2024-11-24,District 9
25435,Shorts,3,$32.59,2024-11-24,Nha Be
27032,Skirt,1,$42.76,2024-11-23,Binh Tan
27032,Jeans,3,$19.21,2024-11-23,District 5
18634,T-Shirt,2,$25.02,2024-11-25,District 1
26239,Jacket,2,$29.89,2024-11-26,District 2
13437,Blazer,1,$36.41,2024-11-3,Nha Be
13437,Hoodie,2,$23.15,2024-11-3,District 5
12141,Blazer,4,$47.21,2024-11-10,Tan Binh
12946,Shorts,2,$16.18,2024-11-10,District 9
12946,Coat,2,$16.16,2024-11-10,Hoc Mon
12946,Blazer,5,$22.34,2024-11-10,District 6
25315,Shorts,1,$34.97,2024-11-25,Hoc Mon
25315,Blazer,1,$19.34,2024-11-25,District 7
18363,Coat,3,$42.05,2024-11-28,Binh Thanh
18363,Blazer,1,$38.40,2024-11-28,District 7
